deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
JOAO CARLOS BACELAR,PL,CANSANCAO,DENTRO,1606,1.78,0.0,0.0
JOAO CARLOS BACELAR,PL,ESPLANADA,DENTRO,1457,1.61,0.0,0.0
JOAO CARLOS BACELAR,PL,LAPAO,DENTRO,1387,1.54,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRA DO MENDES,DENTRO,1380,1.53,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRO ALTO,DENTRO,1269,1.41,0.0,0.0
JOAO CARLOS BACELAR,PL,JOAO DOURADO,DENTRO,1253,1.39,0.0,0.0
JOAO CARLOS BACELAR,PL,BELMONTE,DENTRO,1233,1.37,0.0,0.0
JOAO CARLOS BACELAR,PL,RIBEIRA DO AMPARO,DENTRO,1203,1.33,0.0,0.0
JOAO CARLOS BACELAR,PL,IACU,DENTRO,1163,1.29,0.0,0.0
JOAO CARLOS BACELAR,PL,CANUDOS,DENTRO,1156,1.28,0.0,0.0
JOAO CARLOS BACELAR,PL,SOBRADINHO,DENTRO,1123,1.24,0.0,0.0
JOAO CARLOS BACELAR,PL,CONCEICAO DO JACUIPE,DENTRO,1091,1.21,0.0,0.0
JOAO CARLOS BACELAR,PL,ITABERABA,DENTRO,1018,1.13,0.0,0.0
JOAO CARLOS BACELAR,PL,EUCLIDES DA CUNHA,DENTRO,917,1.02,0.0,0.0
JOAO CARLOS BACELAR,PL,EUNAPOLIS,DENTRO,891,0.99,0.0,0.0
JOAO CARLOS BACELAR,PL,JUSSARA,DENTRO,888,0.98,0.0,0.0
JOAO CARLOS BACELAR,PL,FEIRA DE SANTANA,DENTRO,863,0.96,0.0,0.0
JOAO CARLOS BACELAR,PL,UIBAI,DENTRO,807,0.89,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTALUZ,DENTRO,788,0.87,0.0,0.0
JOAO CARLOS BACELAR,PL,IBITITA,DENTRO,757,0.84,0.0,0.0
JOAO CARLOS BACELAR,PL,PINDOBACU,DENTRO,748,0.83,0.0,0.0
JOAO CARLOS BACELAR,PL,RIBEIRA DO POMBAL,DENTRO,713,0.79,0.0,0.0
JOAO CARLOS BACELAR,PL,JACARACI,DENTRO,697,0.77,0.0,0.0
JOAO CARLOS BACELAR,PL,CONCEICAO DO COITE,DENTRO,663,0.73,0.0,0.0
JOAO CARLOS BACELAR,PL,OUROLANDIA,DENTRO,532,0.59,0.0,0.0
JOAO CARLOS BACELAR,PL,BOQUIRA,DENTRO,514,0.57,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAMARAJU,DENTRO,501,0.56,0.0,0.0
JOAO CARLOS BACELAR,PL,MUCURI,DENTRO,488,0.54,0.0,0.0
JOAO CARLOS BACELAR,PL,SENHOR DO BONFIM,DENTRO,464,0.51,0.0,0.0
JOAO CARLOS BACELAR,PL,URUCUCA,DENTRO,456,0.51,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA CRUZ CABRALIA,DENTRO,438,0.49,0.0,0.0
JOAO CARLOS BACELAR,PL,SERRA PRETA,DENTRO,430,0.48,0.0,0.0
JOAO CARLOS BACELAR,PL,GENTIO DO OURO,DENTRO,428,0.47,0.0,0.0
JOAO CARLOS BACELAR,PL,IPUPIARA,DENTRO,420,0.47,0.0,0.0
JOAO CARLOS BACELAR,PL,DARIO MEIRA,DENTRO,419,0.46,0.0,0.0
JOAO CARLOS BACELAR,PL,ITABUNA,DENTRO,416,0.46,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA VICOSA,DENTRO,414,0.46,0.0,0.0
JOAO CARLOS BACELAR,PL,JACOBINA,DENTRO,386,0.43,0.0,0.0
JOAO CARLOS BACELAR,PL,CAMACARI,DENTRO,367,0.41,0.0,0.0
JOAO CARLOS BACELAR,PL,ILHEUS,DENTRO,365,0.40,0.0,0.0
JOAO CARLOS BACELAR,PL,MIRANGABA,DENTRO,353,0.39,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA TEREZINHA,DENTRO,352,0.39,0.0,0.0
JOAO CARLOS BACELAR,PL,PIRIPA,DENTRO,351,0.39,0.0,0.0
JOAO CARLOS BACELAR,PL,BROTAS DE MACAUBAS,DENTRO,337,0.37,0.0,0.0
JOAO CARLOS BACELAR,PL,SIMOES FILHO,DENTRO,329,0.36,0.0,0.0
JOAO CARLOS BACELAR,PL,BANZAE,DENTRO,319,0.35,0.0,0.0
JOAO CARLOS BACELAR,PL,ADUSTINA,DENTRO,316,0.35,0.0,0.0
JOAO CARLOS BACELAR,PL,CAMPO ALEGRE DE LOURDES,DENTRO,303,0.34,0.0,0.0
JOAO CARLOS BACELAR,PL,QUIXABEIRA,DENTRO,298,0.33,0.0,0.0
JOAO CARLOS BACELAR,PL,PARAMIRIM,DENTRO,296,0.33,0.0,0.0
JOAO CARLOS BACELAR,PL,PRADO,DENTRO,286,0.32,0.0,0.0
JOAO CARLOS BACELAR,PL,BONITO,DENTRO,276,0.31,0.0,0.0
JOAO CARLOS BACELAR,PL,AMELIA RODRIGUES,DENTRO,263,0.29,0.0,0.0
JOAO CARLOS BACELAR,PL,JEREMOABO,DENTRO,256,0.28,0.0,0.0
JOAO CARLOS BACELAR,PL,CRUZ DAS ALMAS,DENTRO,252,0.28,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA SOURE,DENTRO,244,0.27,0.0,0.0
JOAO CARLOS BACELAR,PL,IGAPORA,DENTRO,238,0.26,0.0,0.0
JOAO CARLOS BACELAR,PL,IPIRA,DENTRO,221,0.24,0.0,0.0
JOAO CARLOS BACELAR,PL,JAGUARARI,DENTRO,206,0.23,0.0,0.0
JOAO CARLOS BACELAR,PL,CARAVELAS,DENTRO,198,0.22,0.0,0.0
JOAO CARLOS BACELAR,PL,CANAPOLIS,DENTRO,197,0.22,0.0,0.0
JOAO CARLOS BACELAR,PL,TERRA NOVA,DENTRO,196,0.22,0.0,0.0
JOAO CARLOS BACELAR,PL,UAUA,DENTRO,195,0.22,0.0,0.0
JOAO CARLOS BACELAR,PL,UMBURANAS,DENTRO,194,0.22,0.0,0.0
JOAO CARLOS BACELAR,PL,FILADELFIA,DENTRO,188,0.21,0.0,0.0
JOAO CARLOS BACELAR,PL,MAIQUINIQUE,DENTRO,180,0.20,0.0,0.0
JOAO CARLOS BACELAR,PL,LUIS EDUARDO MAGALHAES,DENTRO,179,0.20,0.0,0.0
JOAO CARLOS BACELAR,PL,BAIXA GRANDE,DENTRO,155,0.17,0.0,0.0
JOAO CARLOS BACELAR,PL,MARAGOGIPE,DENTRO,154,0.17,0.0,0.0
JOAO CARLOS BACELAR,PL,IBICOARA,DENTRO,141,0.16,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA ITARANA,DENTRO,135,0.15,0.0,0.0
JOAO CARLOS BACELAR,PL,GUARATINGA,DENTRO,130,0.14,0.0,0.0
JOAO CARLOS BACELAR,PL,DIAS D AVILA,DENTRO,121,0.13,0.0,0.0
JOAO CARLOS BACELAR,PL,BURITIRAMA,DENTRO,120,0.13,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIRAPUA,DENTRO,120,0.13,0.0,0.0
JOAO CARLOS BACELAR,PL,LAURO DE FREITAS,DENTRO,118,0.13,0.0,0.0
JOAO CARLOS BACELAR,PL,CORACAO DE MARIA,DENTRO,118,0.13,0.0,0.0
JOAO CARLOS BACELAR,PL,CICERO DANTAS,DENTRO,106,0.12,0.0,0.0
JOAO CARLOS BACELAR,PL,BRUMADO,DENTRO,104,0.12,0.0,0.0
JOAO CARLOS BACELAR,PL,MEDEIROS NETO,DENTRO,104,0.12,0.0,0.0
JOAO CARLOS BACELAR,PL,XIQUE-XIQUE,DENTRO,103,0.11,0.0,0.0
JOAO CARLOS BACELAR,PL,SENTO SE,DENTRO,99,0.11,0.0,0.0
JOAO CARLOS BACELAR,PL,CANAVIEIRAS,DENTRO,93,0.10,0.0,0.0
JOAO CARLOS BACELAR,PL,TEIXEIRA DE FREITAS,DENTRO,90,0.10,0.0,0.0
JOAO CARLOS BACELAR,PL,PRESIDENTE DUTRA,DENTRO,88,0.10,0.0,0.0
JOAO CARLOS BACELAR,PL,AMERICA DOURADA,DENTRO,88,0.10,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIPEBA,DENTRO,87,0.10,0.0,0.0
JOAO CARLOS BACELAR,PL,CENTRAL,DENTRO,83,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAGIBA,DENTRO,82,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,ALCOBACA,DENTRO,82,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,VARZEA NOVA,DENTRO,81,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,ITABELA,DENTRO,79,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,JUCURUCU,DENTRO,79,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,ALAGOINHAS,DENTRO,78,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,RIO REAL,DENTRO,77,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,CAMPO FORMOSO,DENTRO,77,0.09,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPETINGA,DENTRO,75,0.08,0.0,0.0
JOAO CARLOS BACELAR,PL,ANDORINHA,DENTRO,74,0.08,0.0,0.0
JOAO CARLOS BACELAR,PL,CATU,DENTRO,70,0.08,0.0,0.0
JOAO CARLOS BACELAR,PL,JANDAIRA,DENTRO,64,0.07,0.0,0.0
JOAO CARLOS BACELAR,PL,CORRENTINA,DENTRO,59,0.07,0.0,0.0
JOAO CARLOS BACELAR,PL,BELO CAMPO,DENTRO,58,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,OLIVEIRA DOS BREJINHOS,DENTRO,57,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,MUNDO NOVO,DENTRO,57,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,SERRINHA,DENTRO,57,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRA,DENTRO,56,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,CANDEIAS,DENTRO,53,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,POTIRAGUA,DENTRO,53,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,AMARGOSA,DENTRO,51,0.06,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTO ANTONIO DE JESUS,DENTRO,48,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,ITANHEM,DENTRO,46,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,ITARANTIM,DENTRO,43,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,POCOES,DENTRO,43,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,ITORORO,DENTRO,42,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,ENTRE RIOS,DENTRO,42,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,MORRO DO CHAPEU,DENTRO,41,0.05,0.0,0.0
JOAO CARLOS BACELAR,PL,CAETITE,DENTRO,39,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,TREMEDAL,DENTRO,39,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,BARREIRAS,DENTRO,37,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,CASA NOVA,DENTRO,36,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,SEABRA,DENTRO,36,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,PAU BRASIL,DENTRO,35,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,TUCANO,DENTRO,34,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,MARAU,DENTRO,33,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,TANHACU,DENTRO,32,0.04,0.0,0.0
JOAO CARLOS BACELAR,PL,MILAGRES,DENTRO,30,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,CASTRO ALVES,DENTRO,29,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,BOA VISTA DO TUPIM,DENTRO,29,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,PEDRO ALEXANDRE,DENTRO,29,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,IGUAI,DENTRO,29,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,PINTADAS,DENTRO,28,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,INHAMBUPE,DENTRO,27,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,TAPIRAMUTA,DENTRO,27,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,JEQUIE,DENTRO,26,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,CALDEIRAO GRANDE,DENTRO,26,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,GUANAMBI,DENTRO,26,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO GONCALO DOS CAMPOS,DENTRO,25,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,LAJEDAO,DENTRO,25,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTANA,DENTRO,25,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,QUEIMADAS,DENTRO,24,0.03,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAMBE,DENTRO,22,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CAEM,DENTRO,22,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ITIUBA,DENTRO,21,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO FELIX DO CORIBE,DENTRO,21,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ARACI,DENTRO,21,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,IBOTIRAMA,DENTRO,21,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CONDEUBA,DENTRO,20,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,SAPEACU,DENTRO,20,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CAETANOS,DENTRO,20,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRA DO CHOCA,DENTRO,19,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA CRUZ DA VITORIA,DENTRO,19,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVO HORIZONTE,DENTRO,19,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,RUY BARBOSA,DENTRO,19,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CIPO,DENTRO,19,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,MULUNGU DO MORRO,DENTRO,18,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,PAULO AFONSO,DENTRO,17,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,RIACHAO DO JACUIPE,DENTRO,17,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ANAGE,DENTRO,17,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,IRAQUARA,DENTRO,17,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CAFARNAUM,DENTRO,17,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ENCRUZILHADA,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ELISIO MEDRADO,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPICURU,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,BREJOES,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIRAPITANGA,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CAMACA,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,MACAJUBA,DENTRO,16,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,MACARANI,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,MACAUBAS,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,UBATA,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPEBI,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,APORA,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,DOM BASILIO,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,CAPIM GROSSO,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,BIRITINGA,DENTRO,15,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,TANQUINHO,DENTRO,14,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,POJUCA,DENTRO,14,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTO ESTEVAO,DENTRO,14,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,VALENCA,DENTRO,14,0.02,0.0,0.0
JOAO CARLOS BACELAR,PL,IPIAU,DENTRO,13,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MASCOTE,DENTRO,13,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,PIATA,DENTRO,13,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BARROCAS,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BOM JESUS DA LAPA,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MIGUEL CALMON,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MARACAS,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ANTAS,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA MARIA DA VITORIA,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IPECAETA,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA FATIMA,DENTRO,12,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ANTONIO GONCALVES,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IBITIARA,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,UBAIRA,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CACULE,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO FRANCISCO DO CONDE,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BUERAREMA,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SERROLANDIA,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ICHU,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IRARA,DENTRO,11,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,UTINGA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CHORROCHO,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CABACEIRAS DO PARAGUACU,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITUBERA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,PARIPIRANGA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,VALENTE,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTO AMARO,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA LUZIA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,PIRITIBA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CURACA,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CAMAMU,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CORDEIROS,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,COARACI,DENTRO,10,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,GONGOGI,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,URANDI,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,NAZARE,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO FELIPE,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,JAGUAQUARA,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SAUDE,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,FORMOSA DO RIO PRETO,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MATA DE SAO JOAO,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAJUIPE,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,RETIROLANDIA,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,PRESIDENTE JANIO QUADROS,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO SEBASTIAO DO PASSE,DENTRO,9,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MUQUEM DO SAO FRANCISCO,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITIRUCU,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,FATIMA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,TEODORO SAMPAIO,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA BARBARA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,HELIOPOLIS,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MARCIONILIO SOUZA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPITANGA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,RAFAEL JAMBEIRO,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ACAJUTIBA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IRAJUBA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MORPARA,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITACARE,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,FIRMINO ALVES,DENTRO,8,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BAIANOPOLIS,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,VEREDA,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,UNA,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ANGUERA,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ABARE,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ARACAS,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IBICARAI,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CRAVOLANDIA,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,PILAO ARCADO,DENTRO,7,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIRATAIA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ANDARAI,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,TAPEROA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA BRIGIDA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CONTENDAS DO SINCORA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,VERA CRUZ,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,TEOLANDIA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAJU DO COLONIA,DENTRO,6,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,RIACHAO DAS NEVES,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITATIM,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAETE,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,REMANSO,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MURITIBA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,RIACHO DE SANTANA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,RIO DO ANTONIO,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CRISTOPOLIS,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO DOMINGOS,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,AIQUARA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,SITIO DO QUINTO,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPARICA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BOA NOVA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,CARAIBAS,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,MIRANTE,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,WAGNER,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,ARATACA,DENTRO,5,0.01,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRA DA ESTIVA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PLANALTINO,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CONCEICAO DO ALMEIDA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SEBASTIAO LARANJEIRAS,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CARDEAL DA SILVA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAUBARA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,FLORESTA AZUL,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO JOSE DO JACUIPE,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MADRE DE DEUS,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAJE,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA REDENCAO,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,WENCESLAU GUIMARAES,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITUACU,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO FELIX,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CAATIBA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAPE,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CONCEICAO DA FEIRA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CORONEL JOAO SA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IGRAPIUNA,DENTRO,4,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LENCOIS,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAJEDINHO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LICINIO DE ALMEIDA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,TEOFILANDIA,DENTRO,3,0.00,0.0,0.0
